name_exact_match,name_levenshtein,name_jaro_winkler,name_token_sort_ratio,name_token_set_ratio,name_partial_ratio,name_char_3gram_jaccard,name_token_jaccard,name_token_containment,name_first_token_match,name_first_token_lev,name_length_ratio,name_token_count_diff,name_raw_token_set_ratio,addr_is_missing,addr_levenshtein,addr_jaro_winkler,addr_token_set_ratio,addr_token_jaccard,addr_token_containment,addr_length_ratio,building_number_match,postal_code_match,postal_code_prefix_match,numeric_overlap_count,has_shared_number,legal_form_present_both,legal_form_match,candidate_rank,is_source_2,is_source_3,name_and_addr_overlap,high_confidence_anchor,source1_entity_id,candidate_entity_id,is_match
0.0,0.04347826086956519,0.3894927536231884,0.06451612903225812,0.06451612903225808,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,7.0,0.11428571428571431,0.0,0.19999999999999996,0.5168350168350169,0.3076923076923077,0.0,0.0,0.7333333333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1-377745466,S2-639257739,0
0.0,0.125,0.3611111111111111,0.1428571428571429,0.1428571428571429,0.25,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.4615384615384615,0.0,0.08571428571428574,0.548310169362801,0.35294117647058826,0.0,0.0,0.9428571428571428,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,S1-377745466,S2-163963287,0
0.0,0.20833333333333337,0.5555555555555555,0.3125,0.3125,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.45,0.0,0.33333333333333337,0.672979797979798,0.5230769230769231,0.1111111111111111,0.2,0.9696969696969697,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,S1-377745466,S2-49942811,0
0.0,0.1428571428571429,0.5119047619047619,0.2727272727272727,0.27272727272727265,0.375,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,0.3076923076923077,0.0,0.3513513513513513,0.6424289902550773,0.6,0.09090909090909091,0.2,0.8918918918918919,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1-377745466,S2-138046867,0
0.0,0.6923076923076923,0.8769230769230769,0.6923076923076923,0.6923076923076923,0.8181818181818181,0.375,0.3333333333333333,0.5,1.0,1.0,1.0,0.0,0.6923076923076923,0.0,0.7391304347826086,0.8923647932131494,0.8695652173913043,0.5,0.7142857142857143,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,S1-133037285,S3-33144658,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.8715100170502984,0.7636363636363636,0.3,0.6,0.7391304347826086,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,S1-133037285,S3-476003339,1
0.0,0.52,0.5201282051282051,0.6842105263157895,1.0,1.0,0.5,0.5,1.0,0.0,0.1428571428571429,0.52,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,S1-133037285,S3-183080822,1
0.0,0.9230769230769231,0.9692307692307692,0.923076923076923,0.923076923076923,0.96,0.8333333333333334,0.3333333333333333,0.5,1.0,1.0,1.0,0.0,0.923076923076923,0.0,0.6304347826086957,0.8985007496251874,1.0,0.625,1.0,0.6304347826086957,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.20833333333333331,0.0,S1-133037285,S2-407207105,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.13043478260869568,0.7349351639969489,0.8695652173913043,0.5,0.7142857142857143,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,S1-133037285,S3-940895145,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5217391304347826,0.7016908212560388,1.0,0.5,1.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,S1-133037285,S2-103437512,1
0.0,0.033333333333333326,0.3700854700854701,0.04651162790697672,0.06451612903225808,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,13.0,0.06451612903225808,0.0,0.19565217391304346,0.5682928884395012,0.31168831168831174,0.0,0.0,0.9347826086956522,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1-133037285,S2-166376419,0
0.0,0.12,0.5201282051282051,0.3157894736842105,0.31578947368421056,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.52,2.0,0.31578947368421056,0.0,0.28260869565217395,0.653515834675255,0.3561643835616438,0.0,0.0,0.5869565217391305,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1-133037285,S2-764573417,0
0.0,0.04347826086956519,0.37346711259754733,0.05555555555555558,0.05555555555555557,0.125,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,7.0,0.05555555555555557,0.0,0.10869565217391308,0.5663446054750403,0.37362637362637363,0.06666666666666667,0.125,0.9782608695652174,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1-133037285,S2-639257739,0
0.0,0.07692307692307687,0.46581196581196577,0.21052631578947367,0.2105263157894737,0.33333333333333337,0.0,0.0,0.0,0.0,0.16666666666666663,0.46153846153846156,1.0,0.34782608695652173,0.0,0.21739130434782605,0.6283325370281891,0.345679012345679,0.0,0.0,0.7608695652173914,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1-133037285,S2-163963287,0
0.0,0.125,0.46718559218559214,0.32432432432432434,0.32432432432432434,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.2926829268292683,0.0,0.28260869565217395,0.6381340579710145,0.4102564102564103,0.0,0.0,0.6956521739130435,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1-133037285,S2-49942811,0
0.0,0.0714285714285714,0.4816849816849817,0.2222222222222222,0.2222222222222223,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,1.0,0.2222222222222223,0.0,0.26086956521739135,0.6487719603661634,0.43373493975903615,0.0,0.0,0.8043478260869565,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1-133037285,S2-138046867,0
0.0,0.6956521739130435,0.8744367312142248,0.7727272727272727,1.0,0.7142857142857143,0.4583333333333333,0.6666666666666666,1.0,1.0,1.0,0.9130434782608695,0.0,1.0,0.0,0.7547169811320755,0.7462938005390836,0.9213483146067416,0.6666666666666666,0.8888888888888888,0.9056603773584906,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4444444444444444,0.0,S1-755362802,S2-587230276,1
0.0,0.6785714285714286,0.7289510006901311,0.7058823529411764,0.8205128205128205,0.826086956521739,0.46875,0.4,0.6666666666666666,0.0,0.1428571428571429,0.8214285714285714,1.0,0.8205128205128205,0.0,0.6607142857142857,0.6992063492063493,0.8571428571428571,0.4666666666666667,0.7777777777777778,0.8571428571428571,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.18666666666666668,0.0,S1-755362802,S3-440254853,1
0.0,0.06666666666666665,0.38454106280193234,0.07547169811320753,0.09756097560975605,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,12.0,0.09756097560975605,0.0,0.1875,0.561046511627907,0.40506329113924056,0.06666666666666667,0.14285714285714285,0.8958333333333334,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1-755362802,S2-166376419,0
0.0,0.16000000000000003,0.5283574879227054,0.29166666666666663,0.29166666666666674,0.3589743589743589,0.0,0.0,0.0,0.0,0.125,0.92,1.0,0.29166666666666674,0.0,0.20833333333333337,0.49614197530864196,0.34666666666666673,0.0,0.0,0.5625,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1-755362802,S2-764573417,0
0.0,0.04347826086956519,0.3913043478260869,0.08695652173913049,0.08695652173913046,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.08695652173913046,0.0,0.16666666666666663,0.6042328042328043,0.3870967741935484,0.0,0.0,0.9375,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1-755362802,S2-639257739,0
0.0,0.08695652173913049,0.4323671497584541,0.2068965517241379,0.20689655172413793,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,2.0,0.2424242424242425,0.0,0.22916666666666663,0.5363095238095238,0.33734939759036137,0.0,0.0,0.7291666666666666,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1-755362802,S2-163963287,0
0.0,0.08333333333333337,0.483816425120773,0.25531914893617025,0.2553191489361703,0.2941176470588235,0.0,0.0,0.0,0.0,0.1428571428571429,0.9583333333333334,1.0,0.27450980392156865,0.0,0.16666666666666663,0.5403874269005847,0.375,0.0,0.0,0.6666666666666666,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1-755362802,S2-49942811,0
0.0,0.13043478260869568,0.5062111801242236,0.2702702702702703,0.27027027027027034,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.6086956521739131,0.0,0.27027027027027034,0.0,0.20833333333333337,0.5136419314050893,0.3764705882352941,0.0,0.0,0.7708333333333334,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1-755362802,S2-138046867,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.1282051282051282,0.6691590846429557,0.912280701754386,0.5,0.8,0.7948717948717948,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,S1-851869949,S2-801813753,1
0.0,0.5909090909090908,0.9181818181818182,0.7428571428571429,1.0,1.0,0.55,0.6666666666666666,1.0,1.0,1.0,0.5909090909090909,1.0,1.0,0.0,0.1428571428571429,0.6538965693804403,0.912280701754386,0.4444444444444444,0.8,0.7380952380952381,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2962962962962963,0.0,S1-851869949,S2-961342067,1
0.0,0.6153846153846154,0.8798756798756798,0.7083333333333333,0.7428571428571428,0.7777777777777779,0.375,0.4,0.6666666666666666,1.0,1.0,0.8461538461538461,1.0,0.8076923076923077,0.0,0.1428571428571429,0.6538965693804403,0.912280701754386,0.4444444444444444,0.8,0.7380952380952381,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17777777777777778,0.0,S1-851869949,S2-915265864,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,S1-851869949,S3-807524060,1
0.0,0.6428571428571428,0.8366522366522366,0.68,0.8823529411764706,0.8108108108108109,0.4444444444444444,0.5,0.6666666666666666,1.0,1.0,0.7857142857142857,1.0,1.0,0.0,0.19444444444444442,0.752760268611214,0.8955223880597015,0.375,0.6,0.8611111111111112,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1875,0.0,S1-851869949,S3-949828938,1
0.0,0.06666666666666665,0.3858585858585859,0.07692307692307687,0.1,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,12.0,0.1363636363636364,0.0,0.2325581395348837,0.5621142127637172,0.3548387096774194,0.0,0.0,0.7209302325581395,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1-851869949,S2-166376419,0
0.0,0.24,0.5254545454545454,0.34042553191489366,0.3404255319148936,0.3902439024390244,0.023809523809523808,0.0,0.0,0.0,0.125,0.88,1.0,0.3921568627450981,0.0,0.19354838709677424,0.5138533310576321,0.3448275862068965,0.0,0.0,0.8709677419354839,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1-851869949,S2-764573417,0
0.0,0.08695652173913049,0.3926218708827405,0.0888888888888889,0.08888888888888885,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,6.0,0.12244897959183675,0.0,0.1777777777777778,0.5632019115890085,0.368421052631579,0.0,0.0,0.6888888888888889,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1-851869949,S2-639257739,0
0.0,0.13636363636363635,0.44949494949494945,0.2857142857142857,0.2857142857142857,0.4,0.0,0.0,0.0,0.0,0.16666666666666663,0.2727272727272727,2.0,0.27777777777777773,0.0,0.05714285714285716,0.48192524321556585,0.36363636363636365,0.0,0.0,0.8857142857142857,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,S1-851869949,S2-163963287,0
0.0,0.20833333333333337,0.557012432012432,0.30434782608695654,0.30434782608695654,0.36363636363636365,0.0,0.0,0.0,0.0,0.16666666666666663,0.9166666666666666,1.0,0.33333333333333326,0.0,0.125,0.5952001980758347,0.5396825396825397,0.25,0.4,0.96875,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,S1-851869949,S2-49942811,0
0.0,0.13636363636363635,0.5200216450216449,0.2777777777777778,0.27777777777777773,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.3,0.0,0.16216216216216217,0.4671399510109187,0.4705882352941177,0.09090909090909091,0.2,0.8378378378378378,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1-851869949,S2-138046867,0
0.0,0.7333333333333334,0.9466666666666667,0.8461538461538461,1.0,1.0,0.7307692307692307,0.75,1.0,1.0,1.0,0.7333333333333333,1.0,1.0,0.0,0.12389380530973448,0.4778058716111813,0.88,0.1111111111111111,0.6666666666666666,0.18584070796460178,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.08333333333333333,0.0,S1-785847572,S3-145991649,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.12389380530973448,0.5342604298356511,0.88,0.1111111111111111,0.6666666666666666,0.12389380530973451,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.1111111111111111,1.0,S1-785847572,S3-948163592,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9473684210526315,0.0,0.9026548672566371,0.9626738305941845,0.957345971563981,0.7619047619047619,0.9411764705882353,0.9911504424778761,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.7619047619047619,1.0,S1-785847572,S2-682432196,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.9203539823008849,0.984070796460177,0.9853658536585366,0.8888888888888888,0.9411764705882353,0.9203539823008849,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8888888888888888,1.0,S1-785847572,S3-943437724,1
0.0,0.06666666666666665,0.3858585858585859,0.07692307692307687,0.1,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,12.0,0.13793103448275856,0.0,0.19469026548672563,0.5996504948314396,0.34722222222222227,0.043478260869565216,0.14285714285714285,0.3805309734513274,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1-785847572,S2-166376419,0
0.0,0.19999999999999996,0.4785858585858585,0.34042553191489366,0.3404255319148936,0.3157894736842105,0.0,0.0,0.0,0.0,0.125,0.88,1.0,0.3076923076923077,0.0,0.16814159292035402,0.5615372009177318,0.2857142857142857,0.0,0.0,0.23893805309734514,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1-785847572,S2-764573417,0
